AGO1_label,AGO1,AGO2_label,AGO2,AGO3_label,AGO3,ALKBH5_label,ALKBH5,AUF1_label,AUF1,DGCR8_label,DGCR8,EIF4A3_label,EIF4A3,EWSR1_label,EWSR1,FMRP_label,FMRP,FOX2_label,FOX2,FUS_label,FUS,FXR1_label,FXR1,FXR2_label,FXR2,HNRNPC_label,HNRNPC,HUR_label,HUR,IGF2BP1_label,IGF2BP1,IGF2BP2_label,IGF2BP2,IGF2BP3_label,IGF2BP3,LIN28A_label,LIN28A,LIN28B_label,LIN28B,MOV10_label,MOV10,PTB_label,PTB,PUM2_label,PUM2,QKI_label,QKI,SFRS1_label,SFRS1,TAF15_label,TAF15,TDP43_label,TDP43,TIA1_label,TIA1,TIAL1_label,TIAL1,TNRC6_label,TNRC6,U2AF65_label,U2AF65,WTAP_label,WTAP,ZC3H7B_label,ZC3H7B,C17ORF85_label,C17ORF85,C22ORF28_label,C22ORF28,CAPRIN1_label,CAPRIN1,METTL3_label,METTL3
1,0.697020948,1,0.593051612,,,,,,,1,0.586801529,1,0.512013376,,,1,0.627714694,,,1,0.091875881,,,,,1,0.938471615,1,0.200566471,0,0.497963428,1,0.473844796,1,0.352622747,0,0.154469356,0,0.095662303,,,0,0.456645072,,,,,1,0.908811271,,,,,,,,,,,1,0.805209577,,,0,0.427354038,,,,,,,,
1,0.809813559,1,0.681722581,,,,,,,0,0.116864301,0,0.147439823,,,0,0.001645478,,,0,0.11839772,,,,,1,0.938437402,1,0.662692785,1,0.347607583,1,0.740368545,0,0.355779469,0,0.166509554,1,0.711141944,,,0,0.179917574,,,,,0,0.244812667,,,,,,,,,,,0,2.07E-09,,,0,0.063439839,,,,,,,,
0,0.000384934,1,0.288537711,,,,,,,1,0.588637471,0,0.206492111,,,0,0.481527567,,,1,0.593788445,,,,,0,0.68709445,0,0.043609411,0,0.002510045,0,0.216051787,0,0.258062392,1,0.712159157,0,0.022190074,,,0,0.527673185,,,,,0,4.05E-05,,,,,,,,,,,0,1.52E-05,,,1,0.404885978,,,,,,,,
1,0.585545838,1,0.531082094,,,,,,,0,0.689275205,1,0.369973719,,,0,0.48160544,,,0,0.651393175,,,,,0,0.001604381,1,0.588481426,1,0.585032105,0,7.90E-05,1,0.585704148,1,0.443401039,1,0.812408686,,,0,1.14E-06,,,,,0,4.42E-09,,,,,,,,,,,0,0.020589374,,,1,0.43250522,,,,,,,,
0,0.097080313,0,0.504449487,,,,,,,1,0.638214111,1,0.402216315,,,0,0.516446948,,,0,0.073205635,,,,,1,0.916574836,0,0.3101345,0,0.043416325,0,0.397069693,0,0.420200318,1,0.595651269,0,0.339766473,,,0,0.244482145,,,,,1,0.765204966,,,,,,,,,,,0,0.001903755,,,0,0.191253886,,,,,,,,
0,0.007845236,0,0.605691612,,,,,,,1,0.00124226,1,0.641241729,,,0,0.004192529,,,0,0.081444278,,,,,1,0.911422551,0,0.046284951,1,0.635143101,1,0.655498028,1,0.556431532,0,0.429415137,1,0.001150628,,,0,0.383376479,,,,,1,0.371477693,,,,,,,,,,,1,0.312863052,,,0,0.242303193,,,,,,,,
1,0.507896006,1,0.358079642,,,,,,,1,0.784236073,0,0.451510966,,,1,0.633398056,,,1,0.360534519,,,,,1,0.921132982,0,0.158357367,1,0.274820805,1,0.470997691,1,0.613269627,1,0.446159661,0,0.390390724,,,0,0.582379997,,,,,0,3.30E-06,,,,,,,,,,,1,0.842326641,,,0,0.225647315,,,,,,,,
1,0.735887051,0,0.633278847,,,,,,,1,0.635798275,0,0.157213509,,,0,0.031081123,,,1,0.655359507,,,,,1,0.899181247,0,0.195542142,0,0.005095796,0,0.84488833,0,0.179152548,0,0.09756998,0,0.049884431,,,0,0.017849242,,,,,1,0.918821871,,,,,,,,,,,1,0.810596287,,,0,0.000183357,,,,,,,,
1,0.823853493,1,0.558943927,,,,,,,1,0.755702615,0,0.230449155,,,0,0.019912917,,,0,0.015252009,,,,,1,0.945356429,0,0.479628652,1,0.728758752,1,0.296539426,1,0.627320349,0,0.012771258,0,0.111956157,,,0,0.067731798,,,,,1,0.921712399,,,,,,,,,,,1,0.308126241,,,1,0.492327601,,,,,,,,
1,0.724986553,1,0.544935584,,,,,,,0,0.056079697,0,0.061835658,,,0,0.148423374,,,0,0.007214741,,,,,0,0.829446077,0,0.033605561,1,0.648565173,0,0.024640329,1,0.567747116,1,0.686282873,1,0.811666191,,,0,0.414749891,,,,,1,0.900818944,,,,,,,,,,,0,0.620772064,,,0,0.028225923,,,,,,,,
0,0.011980031,1,0.562672794,,,,,,,1,0.717318118,1,0.473025829,,,1,0.658041298,,,0,0.03702848,,,,,1,0.941467583,1,0.144253716,1,0.169444337,0,0.000595392,0,0.488539726,1,0.694759607,1,0.763322413,,,0,0.173205569,,,,,1,0.898923635,,,,,,,,,,,0,0.164187774,,,1,0.190911278,,,,,,,,
1,0.769073963,0,0.564656377,,,,,,,1,0.762482285,0,0.526749969,,,1,0.641331077,,,0,0.183311254,,,,,0,3.07E-08,0,0.003543841,1,0.269692093,0,0.402825981,0,0.58942008,1,0.678780019,1,0.78541398,,,0,0.157417238,,,,,0,1.94E-08,,,,,,,,,,,0,8.00E-07,,,1,0.624554157,,,,,,,,
1,0.727865696,1,0.46337378,,,,,,,0,0.001242156,1,0.612770259,,,1,0.470609218,,,1,0.512314916,,,,,1,0.927392662,0,0.033369917,1,0.177593932,1,0.713545382,0,0.038822997,1,0.13268359,1,0.712786794,,,0,0.00903075,,,,,1,0.895858347,,,,,,,,,,,0,0.682415009,,,0,2.09E-05,,,,,,,,
1,0.782283664,0,0.056662135,,,,,,,0,0.009332646,0,0.406492174,,,1,0.574000895,,,1,0.463277012,,,,,0,4.97E-08,0,0.04286775,0,0.492852867,0,0.700541854,1,0.580066204,1,0.646285057,1,0.552845061,,,1,0.656374514,,,,,1,0.920220256,,,,,,,,,,,0,0.000214576,,,0,0.407826543,,,,,,,,
1,0.760030746,1,0.527120531,,,,,,,0,0.754429519,0,0.477329642,,,1,0.786310136,,,0,0.014620882,,,,,0,0.846391678,1,0.62629503,0,0.457855344,1,0.764261544,0,0.378139585,1,0.280753434,0,0.580799997,,,1,0.018032201,,,,,0,2.64E-05,,,,,,,,,,,1,0.793065965,,,0,6.12E-05,,,,,,,,
1,0.763760388,1,0.526673019,,,,,,,0,0.000578471,0,0.021581147,,,0,0.000235796,,,0,1.49E-05,,,,,1,0.887767076,0,0.102655835,1,0.492685348,0,0.015383122,0,0.10354197,0,0.127739578,1,0.694894314,,,0,0.717799485,,,,,1,0.819029987,,,,,,,,,,,0,0.000757093,,,0,0.342759222,,,,,,,,
0,0.523174405,0,0.001964675,,,,,,,1,0.761493802,1,0.682688594,,,1,0.708214998,,,1,0.59475857,,,,,0,2.88E-09,0,0.120828949,0,0.050175693,0,0.143329769,1,0.698825598,1,0.478543073,1,0.46753332,,,1,0.62987268,,,,,1,0.90658915,,,,,,,,,,,0,0.013783406,,,0,0.011524509,,,,,,,,
1,0.680481255,0,0.087585919,,,,,,,1,0.31588307,1,0.587182879,,,0,0.074755207,,,0,1.22E-06,,,,,0,0.000923886,0,0.245440081,0,0.091158897,1,0.607511103,0,0.099448219,1,0.726979196,0,0.270236343,,,0,0.000366341,,,,,1,0.921766043,,,,,,,,,,,1,0.867906868,,,0,0.578231215,,,,,,,,
0,0.058381222,0,0.593932569,,,,,,,1,0.488674521,0,0.452928483,,,0,0.011160673,,,0,0.471482188,,,,,1,0.930161893,0,0.661159813,1,0.526140809,1,0.515640795,0,0.168839544,1,0.717125714,1,0.785475552,,,0,0.000858884,,,,,0,4.12E-09,,,,,,,,,,,0,9.98E-11,,,0,0.552270293,,,,,,,,
1,0.765366137,1,0.631091475,,,,,,,1,0.840834141,0,0.449144036,,,0,0.18023257,,,0,1.53E-05,,,,,0,0.725324988,1,0.659557164,0,0.290621936,0,0.34286657,0,0.284522802,0,0.074346565,0,0.472284973,,,1,0.610788524,,,,,1,0.851631463,,,,,,,,,,,0,0.589913964,,,1,0.082210958,,,,,,,,
1,0.683023512,1,0.361572742,,,,,,,0,0.0017216,0,0.580757022,,,1,0.399781555,,,1,0.139343873,,,,,1,0.727254748,1,0.480804145,1,0.5246526,1,0.430268109,1,0.209442526,1,0.544988513,0,0.00023704,,,0,0.081955455,,,,,1,0.818396211,,,,,,,,,,,1,0.8296085,,,1,0.707803965,,,,,,,,
1,0.791037917,1,0.611995339,,,,,,,1,0.621669233,1,0.594040573,,,1,0.591820121,,,1,0.458317608,,,,,0,0.001342436,0,0.547099471,0,0.07607127,0,9.66E-05,0,0.576443315,1,0.737486422,1,0.835940957,,,0,0.240980327,,,,,1,0.89781785,,,,,,,,,,,1,0.780617237,,,1,0.477044374,,,,,,,,
1,0.685746491,0,0.440749347,,,,,,,1,0.22105068,0,0.08654616,,,1,0.706562042,,,0,0.126574785,,,,,0,0.00062572,0,0.119249418,1,0.690156937,1,0.716585398,1,0.646671653,0,0.142383352,0,0.578095734,,,0,0.149451062,,,,,0,0.000406898,,,,,,,,,,,1,0.790394127,,,0,0.000306493,,,,,,,,
1,0.696854949,1,0.340730906,,,,,,,1,0.686694205,1,0.619108617,,,0,0.00048549,,,0,0.081379101,,,,,0,0.225648746,1,0.564571083,0,0.349341929,0,0.020236049,1,0.556158781,1,0.702677011,0,0.272669494,,,0,0.063094527,,,,,0,6.85E-05,,,,,,,,,,,1,0.742338181,,,0,0.298380524,,,,,,,,
0,0.003201841,0,0.465649754,,,,,,,1,0.780518055,0,0.333689481,,,1,0.626472652,,,0,0.054703396,,,,,1,0.905084014,0,0.08106973,1,0.673427999,0,0.029537514,1,0.524240077,0,0.807933509,1,0.638928711,,,0,0.179883793,,,,,1,0.894345462,,,,,,,,,,,0,3.99E-07,,,1,0.506582201,,,,,,,,
1,0.781904161,1,0.396734148,,,,,,,1,0.70621103,1,0.683837295,,,1,0.153309613,,,1,0.145935282,,,,,1,0.886272788,0,0.463433057,1,0.661163449,1,0.682533383,0,0.071063548,0,0.058724076,0,0.019563299,,,1,0.656457603,,,,,0,0.599565625,,,,,,,,,,,0,0.877286196,,,0,0.414893746,,,,,,,,
1,0.646473944,1,0.529414296,,,,,,,1,0.564183235,1,0.065509193,,,0,0.006425753,,,0,0.016739132,,,,,0,1.16E-06,1,0.615357459,1,0.194909468,0,0.102294505,1,0.617938101,1,0.036547542,0,0.00637908,,,0,0.613507211,,,,,1,0.87585175,,,,,,,,,,,1,0.623499334,,,0,0.194121003,,,,,,,,
0,0.006928839,1,0.050987843,,,,,,,1,0.600351691,1,0.562451184,,,0,0.092428088,,,1,0.545856178,,,,,0,7.52E-06,1,0.738908947,0,0.414186656,1,0.679440081,0,0.000281854,1,0.63993758,0,0.085617758,,,1,0.622898579,,,,,0,3.93E-05,,,,,,,,,,,0,0.067898706,,,0,0.001483027,,,,,,,,
0,0.006067181,0,0.001353995,,,,,,,0,0.152688608,1,0.18291454,,,0,0.000199091,,,1,0.130837366,,,,,1,0.940209627,0,0.140923679,0,0.291630536,1,0.7164675,1,0.615247071,0,0.139782667,0,0.277174801,,,1,0.502584755,,,,,0,7.26E-05,,,,,,,,,,,0,3.28E-08,,,1,0.656920552,,,,,,,,
0,0.02249953,0,0.453222722,,,,,,,0,1.68E-06,0,0.232973188,,,1,0.702426493,,,0,0.00261622,,,,,0,1.06E-05,0,0.115704872,1,0.562541366,0,0.218347967,1,0.700992167,0,0.401269764,1,0.578498781,,,1,0.446143925,,,,,0,0.000110553,,,,,,,,,,,1,0.845396459,,,0,0.586685479,,,,,,,,
0,0.004430025,0,0.127393469,,,,,,,1,0.406508595,1,0.344072968,,,0,0.065807708,,,0,0.611567199,,,,,1,0.833374858,1,0.731334627,1,0.515065193,0,0.398066908,1,0.570265174,1,0.63180989,1,0.624317586,,,0,0.01992931,,,,,0,2.39E-08,,,,,,,,,,,1,0.784009159,,,1,0.729183793,,,,,,,,
0,0.003688816,1,0.578567207,,,,,,,0,0.175981775,0,0.232194334,,,0,0.003911451,,,0,0.141814247,,,,,1,0.942802548,0,0.001682285,0,7.49E-05,0,0.74762255,1,0.63450706,1,0.561002374,0,0.329238892,,,1,0.379829764,,,,,0,0.009771934,,,,,,,,,,,1,0.090787731,,,1,0.410248935,,,,,,,,
1,0.630750239,1,0.597896099,,,,,,,1,0.729493618,0,0.443750381,,,1,0.380905569,,,0,0.02208771,,,,,1,0.91856873,0,0.387698472,0,0.016134724,0,2.65E-06,0,0.653384924,1,0.584490299,0,0.630984485,,,1,0.206005007,,,,,0,3.96E-07,,,,,,,,,,,0,0.173417062,,,0,0.023494497,,,,,,,,
0,0.066179954,0,0.217798248,,,,,,,1,0.825319827,1,0.470356047,,,0,0.000773967,,,1,0.57759589,,,,,1,0.81829524,0,0.004932815,0,0.520462215,1,0.201107234,0,0.017855989,1,0.439192712,0,0.18350634,,,1,0.605676889,,,,,1,0.131507412,,,,,,,,,,,1,0.858573735,,,1,0.671453416,,,,,,,,
0,0.617203295,1,0.367108494,,,,,,,1,0.717456043,0,0.310388505,,,0,0.043966994,,,0,0.015519016,,,,,0,1.72E-09,1,0.422069848,0,0.574913025,0,8.50E-06,1,0.566098869,0,0.090671591,0,0.002687877,,,1,0.594300926,,,,,0,0.078402646,,,,,,,,,,,1,0.742777109,,,0,0.413633734,,,,,,,,
0,0.588675857,0,0.424513191,,,,,,,1,0.674697578,0,0.157242239,,,0,0.253830105,,,1,0.63435781,,,,,0,0.000169967,0,0.015694093,0,0.591795325,1,0.703699946,1,0.442100942,0,0.106656551,0,0.027317503,,,0,0.683763504,,,,,0,1.24E-05,,,,,,,,,,,0,0.000967948,,,0,0.449276149,,,,,,,,
1,0.152464822,0,0.562724769,,,,,,,1,0.797093987,0,0.587342083,,,0,0.038211104,,,1,0.008169125,,,,,0,0.003807848,0,0.025147544,0,0.146575943,0,0.002991545,0,0.276379645,1,0.50777775,1,0.787086964,,,1,0.633780003,,,,,1,0.891598344,,,,,,,,,,,0,0.002708193,,,0,0.3163504,,,,,,,,
1,0.672977746,0,0.399566829,,,,,,,1,0.688168466,1,0.510904729,,,0,0.003523976,,,1,0.149607807,,,,,1,0.928008556,0,0.237116516,0,6.95E-05,0,0.020151969,0,0.100282386,1,0.588922441,1,0.832461596,,,1,0.71829921,,,,,0,2.27E-06,,,,,,,,,,,1,0.647583783,,,1,0.464717448,,,,,,,,
0,0.001655387,0,0.406497985,,,,,,,0,0.006341569,1,0.433919996,,,1,0.707015455,,,1,0.671427786,,,,,1,0.876194775,1,0.056065179,1,0.675329208,1,0.744165361,0,0.037243426,1,0.679989994,0,0.026573252,,,1,0.164913043,,,,,1,0.902030349,,,,,,,,,,,0,0.04903331,,,1,0.61558342,,,,,,,,
1,0.658458948,1,0.532881498,,,,,,,1,0.128744289,0,0.07384894,,,1,0.253665179,,,0,0.011438995,,,,,0,0.090233468,0,0.050156344,0,0.001855394,1,0.691314697,0,0.005083469,0,0.148124307,1,0.595086217,,,1,0.494866103,,,,,0,6.97E-09,,,,,,,,,,,0,0.003399272,,,1,0.541020453,,,,,,,,
0,0.22600098,0,0.673565865,,,,,,,0,0.01198177,0,0.233596265,,,0,0.01968619,,,1,0.417204201,,,,,0,3.17E-06,0,0.073099792,0,0.153688177,0,0.061493296,0,0.466701239,0,0.018075639,1,0.136597142,,,0,0.000678404,,,,,0,0.140738502,,,,,,,,,,,0,2.85E-08,,,1,0.525473297,,,,,,,,
0,0.341180325,0,0.475193024,,,,,,,1,0.565817356,1,0.655889571,,,0,0.009868324,,,0,0.002012363,,,,,0,9.26E-08,0,0.068192318,1,0.169260576,1,0.061398674,0,5.70E-06,1,0.621110022,1,0.592626929,,,0,0.47680372,,,,,0,0.648093998,,,,,,,,,,,0,6.32E-08,,,1,0.042537306,,,,,,,,
1,0.724333465,1,0.604596972,,,,,,,0,2.37E-05,1,0.461755514,,,1,0.751131117,,,1,0.211024076,,,,,1,0.919718921,1,0.596042991,1,0.485592157,0,0.10812863,1,0.633010805,1,0.827671647,1,0.740611672,,,1,0.23543863,,,,,1,0.907286763,,,,,,,,,,,0,0.184959397,,,1,0.682667255,,,,,,,,
0,0.143635496,0,0.015375579,,,,,,,1,0.360310316,1,0.142336696,,,0,0.460690051,,,1,0.155467153,,,,,1,0.920383453,0,0.619011521,0,0.208850041,1,0.643935025,0,0.435512573,1,0.724269807,1,0.70549351,,,0,0.662431538,,,,,0,1.87E-07,,,,,,,,,,,0,1.88E-06,,,1,0.716883183,,,,,,,,
0,0.421173006,1,0.66033709,,,,,,,1,0.807729125,1,0.088781685,,,0,0.400051326,,,0,0.0639273,,,,,1,0.933607399,0,0.486369818,1,0.234271079,1,0.681814969,0,0.056022573,1,0.126100212,1,0.599572718,,,0,0.006417177,,,,,0,6.97E-07,,,,,,,,,,,1,0.557488501,,,0,0.511457205,,,,,,,,
1,0.86193943,1,0.539137423,,,,,,,1,0.763618171,1,0.214919284,,,1,0.324344039,,,0,0.004411872,,,,,1,0.956565261,0,0.018135184,0,0.000429022,1,0.670291662,0,0.48097828,1,0.757198572,0,0.022727823,,,0,0.001939971,,,,,1,0.914156973,,,,,,,,,,,1,0.796815634,,,0,0.218754679,,,,,,,,
1,0.703332901,0,0.154657274,,,,,,,0,0.591072738,0,0.015095139,,,1,0.634690523,,,1,0.715096772,,,,,0,4.58E-05,1,0.652038455,1,0.695365012,0,0.017321497,1,0.305243373,0,0.001305389,1,0.728881121,,,0,0.024836984,,,,,1,0.954629898,,,,,,,,,,,0,5.90E-11,,,1,0.09063334,,,,,,,,
1,0.729296327,0,0.07664033,,,,,,,1,0.565476298,0,0.402750731,,,0,0.012510238,,,0,0.014080338,,,,,1,0.9518013,1,0.348457038,0,0.227035075,0,0.113225043,0,0.001862172,0,0.176974639,1,0.806199372,,,0,0.409735948,,,,,1,0.901896536,,,,,,,,,,,1,0.222113013,,,0,0.0832339,,,,,,,,
1,0.126400322,1,0.577636957,,,,,,,0,0.003420947,1,0.678751826,,,1,0.595204473,,,1,0.402461588,,,,,1,0.898869395,0,0.000918727,0,0.042406697,0,0.059239883,0,0.520173252,1,0.603045762,0,0.188519716,,,1,0.541011453,,,,,1,0.907463312,,,,,,,,,,,0,0.001316134,,,0,0.485126406,,,,,,,,
0,0.543980002,1,0.297172993,,,,,,,1,0.671347022,1,0.653771043,,,1,0.090617381,,,0,0.002282883,,,,,1,0.924419522,0,0.00258358,0,0.244221747,1,0.75290221,0,0.486479163,0,0.073328726,0,0.504266143,,,0,0.067246415,,,,,1,0.922492325,,,,,,,,,,,1,0.84305644,,,1,0.786353052,,,,,,,,
0,3.28E-05,1,0.406366855,,,,,,,1,0.775462449,1,0.359811038,,,0,0.037478011,,,1,0.781755149,,,,,1,0.871436775,1,0.670872509,0,0.079412155,0,3.03E-05,1,0.023690082,1,0.212547317,1,0.631137431,,,1,0.667008042,,,,,1,0.929115355,,,,,,,,,,,1,0.578922391,,,0,4.51E-08,,,,,,,,
1,0.408603013,0,0.028926374,,,,,,,1,0.146002382,0,0.063853905,,,1,0.531029463,,,1,0.748344421,,,,,1,0.909237266,1,0.533508539,0,0.198714018,1,0.60584414,0,0.616299093,0,0.125835419,0,0.127054527,,,1,0.69118309,,,,,1,0.935980558,,,,,,,,,,,1,0.618271768,,,0,0.343154967,,,,,,,,
1,0.404732078,1,0.563139319,,,,,,,0,0.0443363,1,0.593907535,,,1,0.597260833,,,1,0.599478364,,,,,0,6.64E-06,0,3.53E-05,1,0.54864496,0,0.078361787,0,0.420143902,0,0.022179371,0,0.002924391,,,0,0.479056209,,,,,1,0.870747685,,,,,,,,,,,0,0.035713781,,,1,0.487618268,,,,,,,,
0,0.195223689,1,0.547221899,,,,,,,0,0.417835027,0,0.028141597,,,1,0.252878189,,,0,2.92E-06,,,,,0,0.361841947,1,0.591397285,0,0.347118407,1,0.024059677,1,0.419740975,0,0.036499307,1,0.77568996,,,1,0.834358156,,,,,0,0.304285347,,,,,,,,,,,1,0.8424353,,,1,0.620689332,,,,,,,,
0,0.077598207,1,0.559335291,,,,,,,1,0.653864741,1,0.553571641,,,1,0.500136733,,,0,0.048552297,,,,,1,0.911794841,0,0.000229528,1,0.636565626,0,0.074863188,1,0.604532957,0,0.185115293,0,0.000928054,,,0,0.148396701,,,,,0,2.92E-06,,,,,,,,,,,1,0.726718485,,,0,0.364293396,,,,,,,,
1,0.784064233,1,0.509779453,,,,,,,1,0.817465842,1,0.5984236,,,1,0.408083051,,,1,0.048134256,,,,,1,0.926433325,0,0.042658154,1,0.626702785,0,0.667833626,0,0.469748288,1,0.641510069,1,0.719674468,,,0,0.136670321,,,,,0,5.17E-06,,,,,,,,,,,1,0.804213405,,,0,0.012749255,,,,,,,,
1,0.701936603,0,0.332915455,,,,,,,1,0.77748704,0,0.021211088,,,1,0.698555171,,,0,1.90E-06,,,,,1,0.673232436,0,0.240534723,1,0.561421633,0,0.097755827,0,0.004983994,1,0.717105985,0,0.205389142,,,1,0.651520729,,,,,1,0.866602361,,,,,,,,,,,0,0.774995506,,,0,0.651815593,,,,,,,,
1,0.60798943,0,0.425325245,,,,,,,1,0.774048626,0,0.514613152,,,1,0.747351825,,,1,0.437682956,,,,,1,0.930655897,1,0.603592277,0,0.180798426,0,3.51E-07,1,0.587193072,1,0.68648392,1,0.658388436,,,0,0.272960812,,,,,1,0.944560647,,,,,,,,,,,1,0.805176914,,,1,0.668677628,,,,,,,,
1,0.658752918,1,0.539958,,,,,,,0,0.63328439,1,0.541214108,,,0,0.248334751,,,1,0.742633998,,,,,0,1.77E-05,0,0.2620323,0,0.075812429,0,0.410368621,1,0.59732151,0,0.189884782,0,0.011040771,,,1,0.373497188,,,,,0,1.21E-05,,,,,,,,,,,1,0.789993942,,,0,0.121465661,,,,,,,,
0,0.201127574,1,0.561644197,,,,,,,0,0.406499267,0,0.546576917,,,0,0.225870654,,,1,0.122563541,,,,,1,0.82118696,1,0.624486923,0,0.23757726,0,0.526459575,1,0.644229293,1,0.488740891,1,0.785096645,,,0,0.013369145,,,,,1,0.895269632,,,,,,,,,,,0,0.784369171,,,0,0.50038588,,,,,,,,
0,0.525059938,1,0.217913747,,,,,,,0,0.005400301,1,0.641234636,,,1,0.734566748,,,0,0.001360525,,,,,0,0.012560218,1,0.575475812,0,0.078600518,1,0.753001153,1,0.025342472,0,0.46873343,1,0.484029114,,,0,0.003354818,,,,,0,7.82E-06,,,,,,,,,,,0,0.001509854,,,1,0.407935351,,,,,,,,
0,0.047904823,1,0.584603608,,,,,,,1,0.200064152,0,0.028364407,,,0,0.021623014,,,0,0.002124911,,,,,1,0.907419562,1,0.222991124,0,0.00048486,1,0.508768857,1,0.078886732,1,0.405622303,0,0.031525593,,,1,0.607263088,,,,,1,0.927079916,,,,,,,,,,,1,0.832007885,,,1,0.559113741,,,,,,,,
1,0.763458669,1,0.596399844,,,,,,,1,0.704921305,0,0.2286641,,,1,0.658670425,,,1,0.662041664,,,,,1,0.807483494,1,0.591840088,0,0.194389731,1,0.912467897,0,0.201521084,0,0.019254684,0,0.000763101,,,0,0.011525156,,,,,1,0.887787044,,,,,,,,,,,0,0.003940925,,,1,0.357097387,,,,,,,,
1,0.728597343,0,0.608306944,,,,,,,0,0.003474626,1,0.634886444,,,1,0.60443455,,,1,0.554167509,,,,,1,0.942906022,1,0.619440556,1,0.428519636,0,0.087029673,0,0.124824502,0,0.314714938,1,0.720411718,,,0,0.596688211,,,,,0,8.22E-08,,,,,,,,,,,1,0.764314294,,,1,0.754764438,,,,,,,,
0,0.107800297,0,0.134361684,,,,,,,1,0.465912759,1,0.366845489,,,0,0.012122275,,,1,0.602740645,,,,,0,1.47E-09,1,0.408638984,0,0.335287124,0,0.214953735,1,0.739752054,1,0.679441094,0,0.094179913,,,1,0.688272715,,,,,1,0.909285307,,,,,,,,,,,0,0.000366147,,,1,0.668398023,,,,,,,,
1,0.725102246,1,0.645953417,,,,,,,0,0.002748917,0,0.044249918,,,0,0.04464611,,,1,0.719926536,,,,,0,0.176330432,1,0.589338601,1,0.700539052,1,0.352536798,1,0.57962507,1,0.532689512,1,0.610381305,,,1,0.580904365,,,,,0,7.74E-07,,,,,,,,,,,0,8.12E-05,,,1,0.607021928,,,,,,,,
0,0.000239607,0,0.393181413,,,,,,,0,0.092861161,0,0.563713193,,,0,0.473541081,,,0,0.064496137,,,,,0,0.442343146,0,0.60865432,1,0.750710726,1,0.476584941,0,0.479523033,0,0.569781959,1,0.568321764,,,0,0.54469949,,,,,1,0.840257347,,,,,,,,,,,0,0.008886285,,,0,0.00999938,,,,,,,,
0,0.706680655,0,0.627992988,,,,,,,1,0.741354406,1,0.645327747,,,1,0.627486706,,,0,4.82E-05,,,,,0,0.000621181,0,0.047801025,0,0.111208558,0,0.232470736,1,0.683359504,0,0.000124793,0,0.073786274,,,1,0.144060284,,,,,1,0.886418521,,,,,,,,,,,1,0.792046368,,,0,0.00190248,,,,,,,,
1,0.271044672,1,0.623532116,,,,,,,0,0.171326846,1,0.093956806,,,1,0.000123641,,,1,0.669902325,,,,,0,0.050681092,0,0.039647974,1,0.278300136,0,1.93E-06,0,0.032153644,1,0.800951302,1,0.72563076,,,0,6.32E-05,,,,,1,2.60E-06,,,,,,,,,,,1,0.618705273,,,0,0.001233766,,,,,,,,
1,0.728859007,0,0.116613731,,,,,,,0,0.071070403,1,0.229649052,,,1,0.647551537,,,1,0.001243472,,,,,0,0.000144027,1,0.09871681,0,0.313922316,1,0.723054469,1,0.745506823,0,0.377620608,1,0.141183794,,,1,0.510613859,,,,,0,3.30E-07,,,,,,,,,,,0,0.000141616,,,1,0.344935089,,,,,,,,
0,0.67672199,1,0.655059338,,,,,,,1,0.856981575,0,0.000366069,,,0,0.001708836,,,1,0.496960223,,,,,1,0.906833708,1,0.812522829,1,0.184302464,0,0.513673484,0,0.295790732,0,0.004932686,1,0.463277608,,,1,0.712041378,,,,,0,0.001097278,,,,,,,,,,,1,0.840066314,,,0,7.04E-06,,,,,,,,
1,0.789115846,0,0.011291007,,,,,,,1,0.76831764,1,0.618123591,,,0,0.117266804,,,0,0.323534697,,,,,0,1.46E-05,0,0.013134331,1,0.532435358,1,0.740724802,1,0.558654606,1,0.71393615,1,0.512388766,,,0,0.000782008,,,,,0,0.001561167,,,,,,,,,,,0,0.044855621,,,0,0.707635462,,,,,,,,
1,0.726989388,1,0.640436471,,,,,,,1,0.782620788,0,0.20406881,,,1,0.33785972,,,0,0.003400692,,,,,0,0.001439822,0,0.313299268,1,0.067132801,0,0.000712874,1,0.524751723,0,0.000699681,1,0.697616935,,,0,0.319318116,,,,,0,0.581853569,,,,,,,,,,,1,0.776572168,,,0,0.601903558,,,,,,,,
1,0.61213553,0,0.056138303,,,,,,,1,0.763817668,0,0.197109431,,,0,0.007237159,,,1,0.582183599,,,,,1,0.933397412,0,0.260070711,0,0.334792733,1,0.604044676,1,0.034425989,0,0.00339594,1,0.753054738,,,0,5.83E-06,,,,,1,0.945785105,,,,,,,,,,,1,0.60072571,,,1,0.653968513,,,,,,,,
0,0.585875869,0,0.193383411,,,,,,,1,0.481982827,0,0.06103633,,,0,0.21838066,,,0,0.246967271,,,,,1,0.942479014,1,0.619631588,0,0.014412344,1,0.6966151,0,0.008207838,0,0.000106392,1,0.715573788,,,1,0.555346191,,,,,0,0.000341207,,,,,,,,,,,1,0.763892353,,,0,0.000530018,,,,,,,,
1,0.669732094,1,0.582633913,,,,,,,1,0.809097648,0,0.458642751,,,0,0.08519005,,,0,0.360411257,,,,,0,3.15E-09,0,0.014183,0,0.315620661,0,0.101605758,0,0.141757831,1,0.701798856,0,0.423395067,,,0,0.449059635,,,,,1,0.872097433,,,,,,,,,,,1,0.809905708,,,0,0.206215292,,,,,,,,
